N,cal_region2,log_ratio_total_impact,total_impact_CLIMADA,total_impact_EMDAT_scaled,v_half
31,NI,-0.6640813545385721,43494836151.16073,84497637586.661,84.20000000000083
31,NI,-0.6686519715502005,43296491537.05766,84497637586.661,84.30000000000084
31,NI,-0.6732169942677615,43099292521.05379,84497637586.661,84.40000000000083
31,NI,-0.6777764316510128,42903231299.62375,84497637586.661,84.50000000000084
31,NI,-0.6823302926591912,42708300129.07968,84497637586.661,84.60000000000083
31,NI,-0.6868785862508987,42514491325.07022,84497637586.661,84.70000000000084
31,NI,-0.6914213213839868,42321797262.08394,84497637586.661,84.80000000000084
31,NI,-0.695958507015442,42130210372.95736,84497637586.661,84.90000000000084
31,NI,-0.7004901521012685,41939723148.38744,84497637586.661,85.00000000000084
31,NI,-0.705016265596373,41750328136.448364,84497637586.661,85.10000000000083
31,NI,-0.7095368564544485,41562017942.11268,84497637586.661,85.20000000000084
31,NI,-0.7140519336278592,41374785226.77677,84497637586.661,85.30000000000084
31,NI,-0.718561506067523,41188622707.79064,84497637586.661,85.40000000000084
31,NI,-0.7230655827227942,41003523157.99186,84497637586.661,85.50000000000084
31,NI,-0.7275641725413494,40819479405.243675,84497637586.661,85.60000000000083
31,NI,-0.7320572844690695,40636484331.977295,84497637586.661,85.70000000000086
31,NI,-0.7365449274499232,40454530874.73831,84497637586.661,85.80000000000084
31,NI,-0.7410271104258539,40273612023.73695,84497637586.661,85.90000000000086
31,NI,-0.7455038423366579,40093720822.40282,84497637586.661,86.00000000000084
31,NI,-0.7499751321198748,39914850366.94299,84497637586.661,86.10000000000086
31,NI,-0.7544409887106632,39736993805.90476,84497637586.661,86.20000000000086
31,NI,-0.7589014210416957,39560144339.74148,84497637586.661,86.30000000000086
31,NI,-0.7633564380430322,39384295220.38309,84497637586.661,86.40000000000086
31,NI,-0.7678060486420131,39209439750.80979,84497637586.661,86.50000000000088
31,NI,-0.7722502617631379,39035571284.63001,84497637586.661,86.60000000000086
31,NI,-0.7766890863279556,38862683225.661705,84497637586.661,86.70000000000088
31,NI,-0.7811225312549447,38690769027.51779,84497637586.661,86.80000000000086
31,NI,-0.7855506054594041,38519822193.19481,84497637586.661,86.90000000000087
31,NI,-0.7899733178533346,38349836274.66572,84497637586.661,87.00000000000088
31,NI,-0.7943906773453266,38180804872.47591,84497637586.661,87.10000000000088
31,NI,-0.7988026928404486,38012721635.34293,84497637586.661,87.20000000000088
31,NI,-0.8032093732401303,37845580259.759895,84497637586.661,87.30000000000088
31,NI,-0.8076107274420545,37679374489.60207,84497637586.661,87.40000000000087
31,NI,-0.8120067643400408,37514098115.73736,84497637586.661,87.50000000000088
31,NI,-0.8163974928239341,37349744975.63988,84497637586.661,87.60000000000088
31,NI,-0.8207829217794972,37186308953.007034,84497637586.661,87.70000000000088
31,NI,-0.8251630600882952,37023783977.38011,84497637586.661,87.80000000000088
31,NI,-0.8295379166275875,36862164023.76805,84497637586.661,87.90000000000092
31,NI,-0.8339075002702148,36701443112.27468,84497637586.661,88.00000000000088
31,NI,-0.8382718198844951,36541615307.728935,84497637586.661,88.10000000000089
31,NI,-0.8426308843341092,36382674719.31877,84497637586.661,88.20000000000088
31,NI,-0.8469847024779933,36224615500.22799,84497637586.661,88.30000000000089
31,NI,-0.8513332831702335,36067431847.27623,84497637586.661,88.40000000000092
31,NI,-0.8556766352599576,35911118000.56227,84497637586.661,88.50000000000091
31,NI,-0.8600147675912232,35755668243.11057,84497637586.661,88.60000000000089
31,NI,-0.8643476890029191,35601076900.52045,84497637586.661,88.70000000000091
31,NI,-0.8686754083286536,35447338340.618866,84497637586.661,88.80000000000089
31,NI,-0.872997934396655,35294446973.115814,84497637586.661,88.90000000000092
31,NI,-0.8773152760296571,35142397249.26325,84497637586.661,89.00000000000091
31,NI,-0.8816274420448089,34991183661.51623,84497637586.661,89.10000000000092
31,NI,-0.8859344412535578,34840800743.19788,84497637586.661,89.20000000000091
31,NI,-0.8902362824615567,34691243068.166595,84497637586.661,89.30000000000092
31,NI,-0.8945329744685572,34542505250.48651,84497637586.661,89.40000000000092
31,NI,-0.8988245260683091,34394581944.10077,84497637586.661,89.50000000000091
31,NI,-0.903110946048459,34247467842.50763,84497637586.661,89.60000000000092
31,NI,-0.9073922431904526,34101157678.439293,84497637586.661,89.70000000000091
31,NI,-0.9116684262694302,33955646223.54382,84497637586.661,89.80000000000092
31,NI,-0.9159395040541348,33810928288.069363,84497637586.661,89.90000000000092
31,NI,-0.920205485306808,33666998720.55162,84497637586.661,90.00000000000091
31,NI,-0.9244663787830956,33523852407.503674,84497637586.661,90.10000000000092
31,NI,-0.9287221932319492,33381484273.108685,84497637586.661,90.20000000000091
31,NI,-0.9329729373955321,33239889278.915154,84497637586.661,90.30000000000092
31,NI,-0.9372186200091229,33099062423.53493,84497637586.661,90.40000000000092
31,NI,-0.9414592498010214,32958998742.343742,84497637586.661,90.50000000000091
31,NI,-0.9456948354924516,32819693307.184475,84497637586.661,90.60000000000092
31,NI,-0.9499253857974743,32681141226.072758,84497637586.661,90.70000000000091
31,NI,-0.9541509094228914,32543337642.905327,84497637586.661,90.80000000000092
31,NI,-0.9583714150681524,32406277737.170914,84497637586.661,90.90000000000092
31,NI,-0.9625869114252653,32269956723.66349,84497637586.661,91.00000000000091
31,NI,-0.9667974071787085,32134369852.198017,84497637586.661,91.10000000000092
31,NI,-0.9710029110053396,31999512407.32873,84497637586.661,91.20000000000091
31,NI,-0.9752034315743027,31865379708.069954,84497637586.661,91.30000000000094
31,NI,-0.9793989775469466,31731967107.618984,84497637586.661,91.40000000000092
31,NI,-0.9835895575767344,31599269993.081688,84497637586.661,91.50000000000091
31,NI,-0.9877751803091592,31467283785.200275,84497637586.661,91.60000000000092
31,NI,-0.9919558543816555,31336003938.08358,84497637586.661,91.70000000000094
31,NI,-0.996131588423512,31205425938.939636,84497637586.661,91.80000000000094
31,NI,-1.0003023910557967,31075545307.810223,84497637586.661,91.90000000000092
31,NI,-1.0044682708912658,30946357597.308174,84497637586.661,92.00000000000094
31,NI,-1.0086292365342804,30817858392.356785,84497637586.661,92.10000000000096
31,NI,-1.0127852965807298,30690043309.931225,84497637586.661,92.20000000000094
31,NI,-1.0169364596179458,30562907998.802513,84497637586.661,92.30000000000094
31,NI,-1.0210827342246271,30436448139.28337,84497637586.661,92.40000000000092
31,NI,-1.0252241289707527,30310659442.97664,84497637586.661,92.50000000000095
31,NI,-1.0293606524175105,30185537652.525414,84497637586.661,92.60000000000096
31,NI,-1.033492313117214,30061078541.36567,84497637586.661,92.70000000000094
31,NI,-1.0376191196132287,29937277913.480797,84497637586.661,92.80000000000095
31,NI,-1.041741080439892,29814131603.1584,84497637586.661,92.90000000000096
31,NI,-1.0458582041224407,29691635474.749023,84497637586.661,93.00000000000095
31,NI,-1.0499704991769332,29569785422.427036,84497637586.661,93.10000000000096
31,NI,-1.0540779741101787,29448577369.9535,84497637586.661,93.20000000000095
31,NI,-1.0581806374196607,29328007270.44116,84497637586.661,93.30000000000095
31,NI,-1.062278497593465,29208071106.121365,84497637586.661,93.40000000000096
31,NI,-1.0663715631102104,29088764888.112896,84497637586.661,93.50000000000095
31,NI,-1.0704598424389742,28970084656.193016,84497637586.661,93.60000000000096
31,NI,-1.0745433440392231,28852026478.570213,84497637586.661,93.70000000000095
31,NI,-1.0786220763607435,28734586451.65905,84497637586.661,93.80000000000095
31,NI,-1.0826960478435756,28617760699.856743,84497637586.661,93.90000000000096
31,NI,-1.0867652669179402,28501545375.321953,84497637586.661,94.00000000000095
31,NI,-1.0908297420041748,28385936657.75514,84497637586.661,94.10000000000096
31,NI,-1.0948894815126664,28270930754.18096,84497637586.661,94.20000000000095
31,NI,-1.098944493843787,28156523898.732452,84497637586.661,94.30000000000095
31,NI,-1.102994787387826,28042712352.437096,84497637586.661,94.40000000000096
31,NI,-1.1070403705249283,27929492403.00468,84497637586.661,94.500000000001
31,NI,-1.1110812516250286,27816860364.616955,84497637586.661,94.60000000000096
31,NI,-1.115117439047792,27704812577.719017,84497637586.661,94.70000000000095
31,NI,-1.11914894114255,27593345408.812576,84497637586.661,94.80000000000099
31,NI,-1.1231757662482382,27482455250.25092,84497637586.661,94.90000000000099
31,NI,-1.1271979226933377,27372138520.035614,84497637586.661,95.000000000001
31,NI,-1.1312154187958152,27262391661.614883,84497637586.661,95.10000000000096
31,NI,-1.1352282628630646,27153211143.683727,84497637586.661,95.200000000001
31,NI,-1.139236463191847,27044593459.98582,84497637586.661,95.30000000000099
31,NI,-1.1432400280682335,26936535129.116962,84497637586.661,95.40000000000099
31,NI,-1.14723896576755,26829032694.33021,84497637586.661,95.500000000001
31,NI,-1.1512332845543212,26722082723.342667,84497637586.661,95.60000000000099
31,NI,-1.1552229926822148,26615681808.143936,84497637586.661,95.700000000001
31,NI,-1.159208098393984,26509826564.80625,84497637586.661,95.80000000000099
31,NI,-1.1631886099214184,26404513633.295963,84497637586.661,95.90000000000099
31,NI,-1.1671645354852898,26299739677.286865,84497637586.661,96.000000000001
31,NI,-1.1711358832952985,26195501383.974983,84497637586.661,96.10000000000099
31,NI,-1.1751026615500197,26091795463.895046,84497637586.661,96.200000000001
31,NI,-1.1790648784368587,25988618650.738186,84497637586.661,96.30000000000099
31,NI,-1.183022542131995,25885967701.17159,84497637586.661,96.40000000000099
31,NI,-1.1869756608003366,25783839394.659332,84497637586.661,96.500000000001
31,NI,-1.1909242425954656,25682230533.284977,84497637586.661,96.60000000000099
31,NI,-1.1948682956595977,25581137941.575382,84497637586.661,96.700000000001
31,NI,-1.1988078281235306,25480558466.32623,84497637586.661,96.80000000000099
31,NI,-1.2027428481065952,25380488976.42896,84497637586.661,96.90000000000099
31,NI,-1.2066733637166143,25280926362.699055,84497637586.661,97.000000000001
31,NI,-1.2105993830498538,25181867537.705875,84497637586.661,97.10000000000099
31,NI,-1.214520914190981,25083309435.603836,84497637586.661,97.200000000001
31,NI,-1.218437965213018,24985249011.965103,84497637586.661,97.30000000000099
31,NI,-1.222350544177297,24887683243.61365,84497637586.661,97.40000000000099
31,NI,-1.2262586591334241,24790609128.46056,84497637586.661,97.500000000001
31,NI,-1.2301623181192298,24694023685.340946,84497637586.661,97.60000000000102
31,NI,-1.2340615291607326,24597923953.85209,84497637586.661,97.70000000000105
31,NI,-1.2379563002720968,24502306994.192917,84497637586.661,97.80000000000099
31,NI,-1.2418466394555923,24407169887.004898,84497637586.661,97.90000000000099
31,NI,-1.2457325547015559,24312509733.214222,84497637586.661,98.000000000001
31,NI,-1.2496140539883516,24218323653.87531,84497637586.661,98.10000000000105
31,NI,-1.253491145282332,24124608790.01564,84497637586.661,98.20000000000105
31,NI,-1.2573638365378064,24031362302.48175,84497637586.661,98.30000000000099
31,NI,-1.2612321356969944,23938581371.786777,84497637586.661,98.40000000000104
31,NI,-1.2650960506900006,23846263197.95895,84497637586.661,98.50000000000105
31,NI,-1.2689555894347682,23754405000.391685,84497637586.661,98.60000000000105
31,NI,-1.2728107598370522,23663004017.6946,84497637586.661,98.70000000000105
31,NI,-1.2766615697903836,23572057507.545918,84497637586.661,98.80000000000105
31,NI,-1.280508027176033,23481562746.54621,84497637586.661,98.90000000000104
31,NI,-1.2843501398629777,23391517030.07319,84497637586.661,99.00000000000105
31,NI,-1.2881879157078744,23301917672.137646,84497637586.661,99.10000000000105
31,NI,-1.2920213625550228,23212762005.240818,84497637586.661,99.20000000000105
31,NI,-1.2958504882363329,23124047380.232838,84497637586.661,99.30000000000105
31,NI,-1.2996753005712989,23035771166.172222,84497637586.661,99.40000000000104
31,NI,-1.3034958073669671,22947930750.1867,84497637586.661,99.50000000000105
31,NI,-1.3073120164179057,22860523537.335125,84497637586.661,99.60000000000105
31,NI,-1.3111239355061777,22773546950.470516,84497637586.661,99.70000000000105
31,NI,-1.3149315724013106,22686998430.104267,84497637586.661,99.80000000000105
31,NI,-1.3187349348602695,22600875434.271484,84497637586.661,99.90000000000104
31,NI,-1.3225340306274318,22515175438.39733,84497637586.661,100.00000000000105
31,NI,-1.3263288674345588,22429895935.164627,84497637586.661,100.10000000000109
31,NI,-1.3301194530007667,22345034434.38253,84497637586.661,100.20000000000105
31,NI,-1.3339057950325104,22260588462.85605,84497637586.661,100.30000000000105
31,NI,-1.337687901223547,22176555564.25707,84497637586.661,100.40000000000109
31,NI,-1.3414657792549196,22092933298.996025,84497637586.661,100.5000000000011
31,NI,-1.3452394367949307,22009719244.09489,84497637586.661,100.60000000000109
31,NI,-1.349008881499119,21926910993.0611,84497637586.661,100.70000000000105
31,NI,-1.352774121010237,21844506155.762527,84497637586.661,100.80000000000106
31,NI,-1.35653516295823,21762502358.30352,84497637586.661,100.90000000000109
31,NI,-1.3602920149602094,21680897242.901997,84497637586.661,101.0000000000011
31,NI,-1.3640446846204393,21599688467.767353,84497637586.661,101.10000000000109
31,NI,-1.3677931795303109,21518873706.97961,84497637586.661,101.20000000000108
31,NI,-1.3715375072683225,21438450650.36947,84497637586.661,101.30000000000109
31,NI,-1.3752776754000597,21358417003.39932,84497637586.661,101.40000000000109
31,NI,-1.3790136914781828,21278770487.045128,84497637586.661,101.5000000000011
31,NI,-1.3827455630423962,21199508837.67964,84497637586.661,101.60000000000109
31,NI,-1.3864732976194416,21120629806.95609,84497637586.661,101.70000000000108
31,NI,-1.3901969027230727,21042131161.693226,84497637586.661,101.80000000000109
31,NI,-1.3939163858540444,20964010683.761024,84497637586.661,101.90000000000109
31,NI,-1.397631754500092,20886266169.9675,84497637586.661,102.0000000000011
31,NI,-1.401343016135915,20808895431.946415,84497637586.661,102.10000000000109
31,NI,-1.4050501782231637,20731896296.04583,84497637586.661,102.20000000000108
31,NI,-1.4087532482104221,20655266603.217632,84497637586.661,102.30000000000109
31,NI,-1.4124522335331964,20579004208.907906,84497637586.661,102.40000000000109
31,NI,-1.4161471416138969,20503106982.948303,84497637586.661,102.5000000000011
31,NI,-1.419837979861824,20427572809.44825,84497637586.661,102.60000000000109
31,NI,-1.4235247556731594,20352399586.687912,84497637586.661,102.70000000000108
31,NI,-1.4272074764309504,20277585227.01221,84497637586.661,102.80000000000109
31,NI,-1.4308861495050984,20203127656.72559,84497637586.661,102.90000000000109
31,NI,-1.4345607822523425,20129024815.9878,84497637586.661,103.0000000000011
31,NI,-1.4382313820162553,20055274658.710213,84497637586.661,103.10000000000109
31,NI,-1.4418979561272278,19981875152.45331,84497637586.661,103.20000000000108
31,NI,-1.4455605119024586,19908824278.32481,84497637586.661,103.30000000000109
31,NI,-1.4492190566459444,19836120030.87873,84497637586.661,103.40000000000109
31,NI,-1.4528735976484701,19763760418.01517,84497637586.661,103.5000000000011
31,NI,-1.4565241421876005,19691743460.880966,84497637586.661,103.60000000000109
31,NI,-1.4601706975276703,19620067193.771145,84497637586.661,103.70000000000113
31,NI,-1.463813270919773,19548729664.031227,84497637586.661,103.80000000000109
31,NI,-1.4674518696017593,19477728931.960155,84497637586.661,103.90000000000109
31,NI,-1.4710865007982248,19407063070.714184,84497637586.661,104.00000000000112
31,NI,-1.4747171717205025,19336730166.2115,84497637586.661,104.10000000000113
31,NI,-1.4783438895666547,19266728317.03762,84497637586.661,104.20000000000113
31,NI,-1.4819666615214737,19197055634.35141,84497637586.661,104.30000000000109
31,NI,-1.4855854947564686,19127710241.792072,84497637586.661,104.40000000000113
